latitude,longitude,storeNumber,addressLocality,addressRegion,streetAddress,postalCode
42.14931,-71.419327,599421,Medway,MA,124 Main St,02053
42.149235,-71.420178,643594,Medway,MA,126 Main St,02053
42.1495836,-71.4183353,208875,Medway,MA,122 Main St,02053-1801
42.468574,-71.066948,13785,Melrose,MA,385 Franklin St,02176-1854
42.72309,-71.159275,360640,Methuen,MA,14 Jackson St,01844-5014
42.1303142,-71.5250943,326087,Milford,MA,2 Cape Rd,01757-3221
42.2759787,-71.23762,197082,Needham,MA,240 Chestnut St,02492-2407
41.614688,-70.935588,147460,New Bedford,MA,109 Rockdale Ave,02740
41.635572,-70.951573,165660,New Bedford,MA,972 Kempton St,02740
41.679115,-70.933244,157992,New Bedford,MA,700 Ashley Blvd,02745
42.7989711,-70.8749457,172800,Newburyport,MA,173 State St,01950
42.331762,-71.207086,15889,Newton,MA,880 Walnut St,02459-1756
42.7021,-73.1076,450734,North Adams,MA,1 River St,01247
42.689959,-73.08198,631572,North Adams,MA,959 Mohawk Trl,01247
41.9671336,-71.337781,384545,North Attleboro,MA,28 E Washington St,02760-2314
42.637816,-71.378656,351935,North Chelmsford,MA,51 Middlesex St Unit 118,01863-1564
42.029468,-71.116611,300510,North Easton,MA,670 Depot St,02356-2742
42.2817,-71.036507,80458,North Quincy,MA,61 Hancock St,02171-1722
42.588536,-71.115125,637465,North Reading,MA,231 Main St,01864
42.241624,-70.956219,643815,North Weymouth,MA,48 Rosalind Rd,02191
42.3290895,-72.633725,179551,Northampton,MA,"241 King St, Ste 115",01060
42.1950163,-71.2003003,170303,Norwood,MA,628 Washington St Ste A,02062-2266
42.180803,-71.204484,197857,Norwood,MA,1023 Washington St,02062-4414
42.546014,-70.9809633,176348,Peabody,MA,6 Bourbon St,01960-1338
42.4426534,-73.2311813,104784,Pittsfield,MA,302 Elm St,01201
42.443752,-73.237178,651308,Pittsfield,MA,180 Elm St,01201
42.477163,-73.245387,193474,Pittsfield,MA,1229 North St,01201
41.955914,-70.66403,666214,Plymouth,MA,5 Main Street Ext,02360
41.9552845,-70.6634114,450764,Plymouth,MA,15 Main Street Ext,02360
42.241343,-70.9912826,144958,Quincy,MA,225 Quincy Ave,02169-6754
42.241307,-70.991129,840227,Quincy,MA,223 Quincy Ave,02169-6754
42.195842,-71.060667,128012,Randolph,MA,1177 N Main St,02368-2135
42.51516,-71.1036857,125785,Reading,MA,274 Main St,01867-3611
41.840653,-71.244234,674847,Rehoboth,MA,271 County St,02769
42.412435,-71.010261,677804,Revere,MA,529 Broadway,02151
42.413416,-71.01044,31910,Revere,MA,570 Broadway,02151-3041
42.12153,-70.91637,271186,Rockland,MA,100 Market St,02370-2604
42.275598,-71.140054,5728,Roslindale,MA,4640 Washington St,02131-4855
42.3437167,-71.0720973,41515,Roxbury Crossing,MA,1400 Tremont St,02120-3447
42.51773,-70.895569,183913,Salem,MA,4 Canal St,01970-4804
41.712088,-70.490809,115338,Sandwich,MA,280 Route 130,02563
42.465131,-71.00537,119513,Saugus,MA,62 Hamilton St,01906
42.27358,-71.742008,222617,Shrewsbury,MA,246 Boston Tpke,01545
41.7499412,-71.1432303,237190,Somerset,MA,1214 County St,02726
42.393525,-71.12048,246116,Somerville,MA,201 Elm St,02144-3129
42.334035,-71.055035,406443,South Boston,MA,163 Old Colony Ave,02127-2409
42.21532,-72.594971,259971,South Hadley,MA,24 Bridge St,01075
42.174295,-70.950797,635563,South Weymouth,MA,4 Union St,02190
41.688446,-70.2101324,268831,South Yarmouth,MA,23 Whites Path,02664
42.291689,-71.529766,206547,Southborough,MA,21 Turnpike Rd Ste C,01772-2117
42.08085,-72.04522,623246,Southbridge,MA,825 Main St,01550
42.0758722,-72.0348836,276077,Southbridge,MA,346 Main St,01550
42.1249319,-72.5843622,295391,Springfield,MA,790 Liberty St,01104
42.0889252,-72.5436998,302132,Springfield,MA,907 Sumner Ave,01118
42.1349825,-72.5237925,286521,Springfield,MA,624 Boston Rd,01119
42.1167,-72.5203,450813,Springfield,MA,1215 Wilbraham Rd,01119
42.131953,-71.141186,663481,Stoughton,MA,80 Greenwood Ave,02072
42.126601,-71.102214,234081,Stoughton,MA,713 Washington St,02072-4216
42.433375,-71.487659,286811,Stow,MA,132 Great Rd,01775-1189
42.359949,-71.435251,289635,Sudbury,MA,423 Boston Post Rd Unit 2b,01776
42.360257,-71.421478,287683,Sudbury,MA,435 Boston Post Rd,01776-3000
41.768938,-71.265775,227623,Swansea,MA,25 Market St,02777
41.903283,-71.100953,307207,Taunton,MA,17 Tremont St,02780-3054
42.590902,-71.205371,266854,Tewksbury,MA,1899 Main St,01876-2016
42.121868,-71.2484143,239032,Walpole,MA,1419 Washington St,02081
42.383264,-71.236759,160296,Waltham,MA,205 Lexington St,02452
42.363609,-71.15575,61963,Watertown,MA,23 Elm St,02472
42.364773,-71.17833,661929,Watertown,MA,111 Arsenal St,02472
42.37057,-71.194077,627729,Watertown,MA,401 Main St,02472-2240
42.3166497,-71.3634373,226221,Wayland,MA,25 Main St,01778-5036
42.0496,-71.8752,450853,Webster,MA,55 Lake St,01570
42.305189,-71.3146114,173616,Wellesley,MA,868 Worcester St,02482-3707
42.312843,-71.275689,132401,Wellesley Hills,MA,868 Worcester St,02481
41.669,-70.1207,598163,West Harwich,MA,16 Route 28,02671
42.1208512,-72.7476026,244182,Westfield,MA,26 Main St,01085
42.626056,-71.415454,254749,Westford,MA,527 Groton Rd,01886
42.389959,-71.291478,646440,Weston,MA,276 North Ave,02493
42.211002,-71.16752,599134,Westwood,MA,24 Spellman Rd,02090
42.201336,-70.94316,198682,Weymouth,MA,824 Washington St,02189
42.111493,-71.6615521,262655,Whitinsville,MA,72 Church St,01588
42.4576593,-71.1388179,100765,Winchester,MA,743 Main St,01890-1905
42.371155,-70.970343,42752,Winthrop,MA,541 Shirley St,02152-1328
42.272938,-71.77168,654983,Worcester,MA,490 Shrewsbury St,01604
42.256979,-71.769549,276594,Worcester,MA,294 Hamilton St,01604-2221
42.31023,-71.797603,295550,Worcester,MA,540 W Boylston St,01606
42.257714,-71.822896,282278,Worcester,MA,396 Park Ave,01610
37.810936,-81.186299,343784,Beckley,WV,23 Nell Jean Square,25801
39.289068,-80.242787,42966,Bridgeport,WV,450 E Main St,26330
38.991565,-80.230223,20573,Buckhannon,WV,47 S Kanawha St,26201
38.3538,-81.7411,423515,Charleston,WV,5333 Maccorkle Ave Sw,25309
38.339436,-81.614899,339806,Charleston,WV,1631 Washington St E,25311
38.3724,-81.6644,423514,Charleston,WV,1713 7th Ave,25312
38.425293,-81.786384,345921,Charleston,WV,5468 Big Tyler Rd,25313
38.34706,-81.654317,356063,Charleston,WV,701 Oakwood Rd,25314
38.34798,-81.654648,839532,Charleston,WV,50 Cantley Dr,25314-1072
39.281636,-80.344528,35422,Clarksburg,WV,116 S Chestnut St,26301
39.2575,-80.322,423535,Clarksburg,WV,1500 Buckhannon Pike,26301
37.729824,-81.112099,357798,Daniels,WV,1932 Ritter Dr,25832
38.5396216,-81.9395507,303449,Eleanor,WV,941 Roosevelt Blvd,25070
38.941678,-79.853578,28852,Elkins,WV,Pike St,26241
38.925765,-79.85064,684988,Elkins,WV,653 Beverly Pike,26241
39.479304,-80.123004,69092,Fairmont,WV,1001 Morgantown Ave,26554
39.4842,-80.1455,423548,Fairmont,WV,309 Cleveland Avenue,26554
39.5463,-77.9154,423550,Falling Waters,WV,1224 T.j. Jackson Dr.,25419
40.3213618,-80.5949007,167531,Follansbee,WV,457 Main St,26037-1521
39.3413078,-80.0245089,50766,Grafton,WV,307 W Main St,26354
38.4267,-82.4012,423556,Huntington,WV,2825 5th Ave,25702
38.4226064,-82.4224052,128308,Huntington,WV,525 20th St,25703
38.438301,-81.997534,397480,Hurricane,WV,3422 Teays Valley Rd,25526
39.3596857,-78.0478586,384219,Inwood,WV,33 True Apple Way,25428
39.432089,-78.986628,75502,Keyser,WV,590 S Mineral St,26726
39.445907,-77.981138,610294,Martinsburg,WV,1025 Winchester Ave,25401
39.4476632,-77.9800058,361424,Martinsburg,WV,1002 Winchester Ave,25401
39.4781071,-77.9526003,371374,Martinsburg,WV,502 Williamsport Pike,25404
39.628123,-79.955727,137559,Morgantown,WV,300 Pleasant St,26501
39.9307134,-80.751813,379269,Moundsville,WV,144 Lafayette Ave,26041
39.681116,-80.858659,310420,New Martinsville,WV,275 N State Route 2,26155
37.983355,-81.137507,368063,Oak Hill,WV,1108 Main St E,25901
39.6017438,-80.9381874,314035,Paden City,WV,326 S 4th Ave,26159
39.2671801,-81.5290721,394597,Parkersburg,WV,1814 7th St,26101
39.2400374,-81.5460807,400991,Parkersburg,WV,1706 Blizzard Dr,26101
38.8428303,-82.1376472,330302,Point Pleasant,WV,420 Viand St,25550
37.3658055,-81.0902943,219794,Princeton,WV,700 Stafford Dr,24740
39.2977762,-77.8618503,389030,Ranson,WV,201 N Mildred St,25438
38.9591707,-81.770628,318080,Ravenswood,WV,906 Washington St,26164
38.8100362,-81.7033488,334172,Ripley,WV,344 Church St S,25271
39.346914,-78.754336,85771,Romney,WV,490 N High St,26757
39.28355,-80.560164,57525,Salem,WV,66 Valley St,26426
39.433537,-77.81396,616439,Shepherdstown,WV,8309 Martinsburg Pike,25443
38.384872,-81.807118,325847,St Albans,WV,2308 Cleveland Ave,25177
39.3888305,-81.208833,305100,St Marys,WV,205 Creel St,26170
39.3888305,-81.208833,839658,St Marys,WV,205 Creel St,26170
38.302953,-80.836628,646225,Summersville,WV,1006 Wal St,26651
38.6647,-80.7173,423618,Sutton,WV,331 High St,26601
39.3264014,-81.5489808,306290,Vienna,WV,3100 Grand Central Ave,26105
40.119475,-80.69897,172077,Warwood,WV,1805 Warwood Ave,26003-7114
40.4201964,-80.572626,165586,Weirton,WV,1213 Pennsylvania Ave,26062-3339
40.168961,-80.589088,799222,West Liberty,WV,Route 88 N,26074
39.067205,-80.009604,387935,West Liberty,WV,E Bend-mt Liberty,26074
39.036871,-80.452557,64621,Weston,WV,499 E 3rd St,26452
39.037283,-80.4602537,695523,Weston,WV,E 3rd St,26452
40.0513221,-80.7239076,173462,Wheeling,WV,3030 Jacob St,26003-4136
40.0433541,-80.6597397,170284,Wheeling,WV,77 Bridge St,26003-5259
33.5775028,-81.7027321,254812,Aiken,SC,1140 York St NE,29801
33.5752676,-81.704114,643486,Aiken,SC,York St Ne,29801
33.5104135,-81.7154538,263190,Aiken,SC,260 Eastgate Dr,29803
33.51113,-81.71365,682739,Aiken,SC,250 Eastgate Dr,29803
34.5120064,-82.6524495,289386,Anderson,SC,1006 N Main St,29621
34.3847477,-82.4266952,277982,Anderson,SC,4420 Highway 24,29626
33.2403881,-81.3982477,296926,Barnwell,SC,11381 Dunbarton Blvd,29812
32.4338827,-80.7180925,220952,Beaufort,SC,129 Burton Hill Rd,29906
32.4611,-80.7916,420701,Beaufort,SC,1515 Laurel Bay Blvd,29906
32.415211,-80.653068,838856,Beaufort,SC,"136 Sea Island Pkwy, Ste LADYS",29907-1502
32.27069,-80.8667,624657,Bluffton,SC,22 Plantation Park Dr,29910
32.2718558,-80.8682564,245682,Bluffton,SC,"30 Plantation Park Dr, Ste 206",29910
35.0474174,-81.9837619,141270,Boiling Springs,SC,3808 Boiling Springs Rd,29316
34.2457481,-80.6163493,249169,Camden,SC,1023 W Dekalb St,29020
34.1649,-81.3543,420714,Chapin,SC,130 Amicks Ferry Road,29036
32.786223,-79.9290507,288762,Charleston,SC,320 E Bay St,29401
32.91505,-80.027648,100728,Charleston,SC,"6541 Rivers Ave, Ste A",29406
32.8068333,-80.0228535,269006,Charleston,SC,1930 Ashley River Rd,29407
32.727904,-79.968533,274565,Charleston,SC,1041 Folly Rd,29412
34.6923423,-79.9071023,297784,Cheraw,SC,341 Chesterfield Hwy,29520
34.6876,-82.8131,420739,Clemson,SC,501 Old Greenville Highway,29631
34.4700997,-81.9032329,206641,Clinton,SC,1039 Wc Dobbins Hwy,29325
34.467275,-81.862385,653650,Clinton,SC,25050 Highway 76 E,29325
35.1201,-81.0815,420741,Clover,SC,148 Highway 274,29710
33.9940863,-81.0317058,142212,Columbia,SC,1124 Devine St,29201
34.0621561,-81.0088352,325085,Columbia,SC,"6315 N Main St, #b",29203
34.0549571,-80.9478802,212934,Columbia,SC,2336 Decker Blvd,29206
34.05382,-80.94691,647975,Columbia,SC,2300 Decker Blvd,29206
33.9688418,-80.9455931,332188,Columbia,SC,7410 Garners Ferry Rd,29209
33.9693,-80.9462,420755,Columbia,SC,7400 Garners Ferry Rd,29209
34.0451789,-81.1262747,219414,Columbia,SC,597 Saint Andrews Rd,29210
34.1067,-80.900255,210726,Columbia,SC,9810 Two Notch Rd,29223
34.10655,-80.90206,620809,Columbia,SC,9810b Two Notch Rd,29223
34.1584,-80.930579,597864,Columbia,SC,100 Accolades Dr,29229
33.8483015,-79.0596677,341583,Conway,SC,1223 16th Ave,29526
33.8654214,-79.0969974,353038,Conway,SC,2997 Church St,29526
34.2993074,-79.8775611,360370,Darlington,SC,510 Pearl St,29532
34.479452,-79.331728,368952,Dillon,SC,"904 Highway 301 N, #a",29536
34.82273,-82.5866935,378818,Easley,SC,605 Williams Ave,29640
34.1693857,-80.7906495,387155,Elgin,SC,1230 Rose St,29045
34.1888174,-79.8061223,653393,Florence,SC,1945 W Palmetto St,29501
34.175438,-79.808902,654758,Florence,SC,2421 2nd Loop Rd,29501
34.1618134,-79.7570236,392968,Florence,SC,500 E Pamplico Hwy,29505
34.9567,-80.8538,420800,Fort Mill,SC,8447 Charlotte Hwy,29707
35.0609883,-80.9924081,404263,Fort Mill,SC,1717 Gold Hill Rd,29708
35.0056259,-80.9460005,324737,Fort Mill,SC,110 Spratt St,29715-2146
35.073624,-81.648667,342921,Gaffney,SC,125 Walton Dr,29341-1268
33.8214901,-81.0985826,340371,Gaston,SC,190 N Main St,29053
33.3881919,-79.289073,347391,Georgetown,SC,1121 N Fraser St,29440
33.9654,-81.3892,420811,Gilbert,SC,4079-c Augusta Highway,29054
33.00798,-80.046607,353092,Goose Creek,SC,217 Saint James Ave,29445
34.85604,-82.40391,685934,Greenville,SC,301 Butler Ave,29601
34.8535011,-82.3577205,375228,Greenville,SC,435 N Pleasantburg Dr,29607
34.8162837,-82.4403509,361281,Greenville,SC,2600 Anderson Rd,29611
34.8877932,-82.4567653,367734,Greenville,SC,121 Hunts Bridge Rd,29617
34.2092557,-82.1830621,385777,Greenwood,SC,474 Sc-72-byp NW,29649
34.9483696,-82.2283249,390804,Greer,SC,"215 W Wade Hampton Blvd, #217",29650
34.8932361,-82.2899156,404948,Greer,SC,2424 Hudson Rd,29650
34.3741,-80.0737,420849,Hartsville,SC,121 W Carolina Ave,29550
34.3673455,-80.091983,311705,Hartsville,SC,825 W Carolina Ave,29550
32.207737,-80.7026697,318648,Hilton Head Island,SC,55 Mathews Dr,29926
32.1536196,-80.7632107,304619,Hilton Head Island,SC,33 Office Park Rd,29928-4681
34.5711961,-82.3331041,420853,Honea Path,SC,11504 Augusta Rd,29654
34.088743,-81.184579,21837,Irmo,SC,7522 Woodrow St,29063
32.789553,-79.786738,34501,Isle Of Palms,SC,1515 Palm Blvd,29451
32.414898,-80.652768,234620,Ladys Island,SC,"136 Sea Island Pky, Ste 3",29907
33.8748657,-79.7592188,43677,Lake City,SC,264 John St,29560
33.8781141,-79.7597303,674818,Lake City,SC,N Ron Mc Nair Blvd,29560
34.732685,-80.766425,638727,Lancaster,SC,677 Lancaster Byp E,29720
34.7335161,-80.7688181,334550,Lancaster,SC,513 Lancaster Byp E,29720-4727
34.493333,-81.983069,52995,Laurens,SC,909 E Main St,29360
34.505411,-82.013415,610200,Laurens,SC,224 Hillcrest Dr,29360
34.002445,-81.210682,64507,Lexington,SC,5362 Sunset Blvd,29072
34.7901741,-82.6886151,73270,Liberty,SC,"429 E Main St, Ste N",29657
34.063748,-78.882915,82214,Loris,SC,209 Highway 701 N,29569
34.1970605,-79.7234975,88654,Marion,SC,2526 E Highway 76,29571
,,623249,Mauldin,SC,"301 W Butler Rd, Ste A",29662
34.780457,-82.302732,99642,Mauldin,SC,113 E Butler Rd,29662
33.19101,-79.9979,31697,Moncks Corner,SC,113 N Highway 52,29461
32.81032,-79.864211,41228,Mount Pleasant,SC,1039 Johnnie Dodds Blvd,29464-3106
32.875396,-79.78017,55961,Mount Pleasant,SC,1117 Park West Blvd,29466
33.5662448,-79.037257,64283,Murrells Inlet,SC,750 Mink Ave,29576
33.783074,-78.786232,5485,Myrtle Beach,SC,9900 N Kings Hwy,29572
33.710536,-78.909371,838900,Myrtle Beach,SC,810 Highway 17 S,29575
33.710536,-78.909371,771031,Myrtle Beach,SC,810 Highway 17 S,29575
33.6749042,-78.9051776,77088,Myrtle Beach,SC,1706 S Kings Hwy,29577
33.689,-78.8828,420898,Myrtle Beach,SC,606 N Ocean Blvd,29577
33.726497,-78.8437129,611990,Myrtle Beach,SC,5221 N Kings Hwy,29577
33.7266159,-78.8431322,93721,Myrtle Beach,SC,5335 N Kings Hwy,29577
33.7584808,-78.9453306,259012,Myrtle Beach,SC,1000 Carolina Forest Blvd,29579
33.679,-78.9987,420897,Myrtle Beach,SC,5525 Dick Pond Rd,29588
34.2726507,-81.5905409,153342,Newberry,SC,665 Wilson Rd,29108
33.5119591,-81.9576135,127119,North Augusta,SC,1625 Knox Ave,29841
32.854077,-80.0111088,838870,North Charleston,SC,4400 Dorchester Rd,29405
32.854077,-80.0111088,143823,North Charleston,SC,4400 Dorchester Rd,29405
32.918654,-80.114592,14275,North Charleston,SC,"8530 Dorchester Rd, Ste 101",29420
32.91835,-80.114357,839530,North Charleston,SC,"8530 Dorchester Rd, Ste 101",29420-7301
33.850788,-78.653132,159969,North Myrtle Beach,SC,511 Highway 17 N,29582
33.49272,-80.8558819,632530,Orangeburg,SC,1730 Russell St,29115
33.4931696,-80.8556773,167673,Orangeburg,SC,1738 Russell St,29115
33.4822057,-79.0973781,178612,Pawleys Island,SC,13088 Ocean Hwy,29585
34.8837112,-82.7076925,186581,Pickens,SC,104 E Main St,29671
34.919189,-81.009982,769414,Rock Hill,SC,1011 E White St,29730
34.9183066,-81.0070243,331140,Rock Hill,SC,1146 E White St,29730-5961
34.95346,-81.06301,617196,Rock Hill,SC,1742 Herlong Village Dr,29732
34.943956,-81.059189,331421,Rock Hill,SC,1375 Heckle Blvd,29732-1874
34.952152,-81.0631467,197284,Rock Hill,SC,1735 Heckle Blvd,29732-1885
34.6931053,-82.9769263,124998,Seneca,SC,926 Us-123-byp,29678
34.8058295,-82.2310002,134265,Simpsonville,SC,2701 Woodruff Rd,29681
34.920587,-81.991854,172833,Spartanburg,SC,2307 Reidville Rd,29301
34.979643,-81.968686,152601,Spartanburg,SC,"1564 Asheville Hwy, Ste 15",29303
34.9442787,-81.9172211,162643,Spartanburg,SC,478 Union St,29306
34.9697,-81.889,420945,Spartanburg,SC,1944 E Main St,29307
33.0201,-80.1749,420967,Summerville,SC,100 S Main St,29483
33.027622,-80.16931,605142,Summerville,SC,703 N Main St,29483
33.036084,-80.158401,187053,Summerville,SC,1216 N Main St,29483
32.9712053,-80.2162646,180548,Summerville,SC,10597 Dorchester Rd,29485
33.9373394,-80.3613198,105737,Sumter,SC,"504 Miller Rd, Unit A",29150
33.9540896,-80.4981023,198618,Sumter,SC,1268 Peach Orchard Rd,29154
34.7612674,-83.0550969,119341,Walhalla,SC,113 N Earle St,29691
32.9222071,-80.6800171,202012,Walterboro,SC,991 Bells Hwy,29488
33.549356,-81.82026,225453,Warrenville,SC,2547 Jefferson Davis Hwy,29851
34.955862,-82.087876,659996,Wellford,SC,311 Spartanburg Hwy,29385
34.9390294,-82.0870725,234509,Wellford,SC,"301 Spartanburg Rd, Ste C",29385
33.983628,-81.100136,49798,West Columbia,SC,2410 Augusta Rd,29169
33.9384489,-81.1486242,241968,West Columbia,SC,3985 Platt Springs Rd,29170
34.6588335,-83.0852969,254982,Westminster,SC,207 N Hampton St,29693
34.6227204,-82.4712467,259419,Williamston,SC,14 N Hamilton St,29697
34.9855132,-81.2130803,633356,York,SC,E Liberty St,29745
34.9998027,-81.2554217,627477,York,SC,W Liberty St,29745
34.988443,-81.229309,333081,York,SC,409 E Liberty St,29745-1627
34.999611,-81.255188,853687,York,SC,904 W Liberty St,29745-6307
43.3647923,-72.3190262,269837,Claremont,NH,358 Washington St,03743
43.2886718,-71.6042157,278381,Concord,NH,202 N Main St,03301
43.9498,-71.2166,448974,Conway,NH,2101 White Mountain Highway,03818
42.893391,-71.325978,288636,Derry,NH,61 Crystal Ave,03038
43.1924979,-70.8731312,226337,Dover,NH,250 Central Ave,03820
43.1683336,-70.89041,301104,Dover,NH,202 Durham Rd,03820
43.1339963,-70.925748,134149,Durham,NH,40 Main St,03824
43.133404,-70.927107,674272,Durham,NH,7 Mill Rd,03824
42.9479002,-70.8325305,237911,Hampton,NH,725 Lafayette Rd,03842-1295
42.9304511,-72.278019,250890,Keene,NH,149 Main St,03431
43.542437,-71.4656381,260907,Laconia,NH,585 Union Ave,03246
42.8653,-71.3487,448987,Londonderry,NH,66 Gilcreast Rd Ste 2,03053
42.842545,-71.366966,799232,Londonderry,NH,Rr 102,03053
42.993376,-71.4768861,281187,Manchester,NH,150 Amory St,03102
42.9759396,-71.4529745,211867,Manchester,NH,91 Maple St,03103
42.9983,-71.40476,608679,Manchester,NH,158 Victorian Way,03104
42.9936051,-71.453872,299525,Manchester,NH,212 Lowell St,03104
42.863879,-71.494573,220225,Merrimack,NH,456 Daniel Webster Hwy,03054-3699
42.824047,-71.625896,324683,Milford,NH,556 Nashua St,03055
42.7382799,-71.4903935,353764,Nashua,NH,99 Northeastern Blvd,03062
42.7869697,-71.5127664,339050,Nashua,NH,419 Amherst St,03063
44.035822,-71.121701,653697,North Conway,NH,2101 White Mountain Hwy,03860
42.963303,-70.83471,654000,North Hampton,NH,29 Lafayette Rd,03862
42.849469,-71.104816,369276,Plaistow,NH,"160 Plaistow Rd, Ste 10",03865
43.056903,-70.76949,381042,Portsmouth,NH,599 Lafayette Rd,03801
43.3072433,-70.9871513,393725,Rochester,NH,306 N Main St,03867
42.793713,-71.235392,402487,Salem,NH,254 N Broadway Ste 105,03079-2148
43.243688,-70.898739,626550,Somersworth,NH,202 Route 108,03878
43.0116945,-70.9177288,326263,Stratham,NH,74 Portsmouth Ave,03885
43.6345751,-72.31678,336335,West Lebanon,NH,"1 Glen Rd, Ste 14",03784
44.2872643,-88.4096845,347625,Appleton,WI,333 W Northland Ave,54911
44.267476,-88.475486,647281,Appleton,WI,4733 W Michaels Dr,54913
44.2674421,-88.4769655,357271,Appleton,WI,4731 Michaels Dr,54913
44.243848,-88.406545,335872,Appleton,WI,206 W Calumet St,54915
43.586101,-89.783644,53211,Baraboo,WI,600 Wisconsin Dells Pky S,53913
43.4730237,-89.768836,375991,Baraboo,WI,413 Us-12,53913
43.4619469,-88.8354694,389017,Beaver Dam,WI,711 N Spring St,53916
42.5425011,-89.0116185,280574,Beloit,WI,2636 Prairie Ave,53511
43.968373,-88.946168,669512,Berlin,WI,116 E Huron St,54923
43.968133,-88.949579,395929,Berlin,WI,166 W Huron St,54923
43.0899965,-88.1270729,79144,Brookfield,WI,17305 W Capitol Dr,53045-2005
42.703835,-88.250275,626956,Burlington,WI,2088 Milwaukee Ave,53105
42.6850138,-88.2734543,90337,Burlington,WI,686 Milwaukee Ave,53105-1346
44.926608,-91.38261,323982,Chippewa Falls,WI,354 Chippewa Mall Dr,54729
44.4146185,-87.9535819,330916,De Pere,WI,1850 Dickinson Rd,54115
42.62771,-88.6223246,340566,Delavan,WI,"1823 E Geneva St, Ste H",53115
44.785279,-91.462984,368408,Eau Claire,WI,3311 London Rd,54701
44.852759,-91.469677,360098,Eau Claire,WI,3101 N Hastings Way,54703
44.816463,-91.540482,349150,Eau Claire,WI,1719 N Clairemont Ave,54703
43.770643,-88.446994,388163,Fond Du Lac,WI,301 S Main St,54935
42.9355833,-88.852715,400041,Fort Atkinson,WI,1311 Madison Ave,53538
42.9147323,-88.0090756,254310,Franklin,WI,7190 S 76th St,53132
43.221235,-88.106709,88166,Germantown,WI,N112W15800 MEQUON RD,53022-3389
43.308984,-87.96086,23146,Grafton,WI,372 Falls Rd,53024-2621
44.50256,-88.00489,618923,Green Bay,WI,1201 E Mason St,54301
44.4929176,-87.9848122,320367,Green Bay,WI,741 Abrams St,54302
44.534962,-88.056129,314332,Green Bay,WI,550 N Military Ave,54303
44.4918792,-88.1067446,311294,Green Bay,WI,"2710 Packerland Dr, Ste A",54313
43.316944,-88.378794,20135,Hartford,WI,46 S Main St,53027
43.0972014,-88.3480971,31099,Hartland,WI,509 Cottonwood Ave,53029
46.01146,-91.48696,655407,Hayward,WI,15867 W Us Highway 63,54843
43.4440714,-88.6439472,150345,Horicon,WI,602 Washington St,53032-1552
44.9641072,-92.7325564,41838,Hudson,WI,706 19th St,54016-2161
42.7001636,-89.0093466,41265,Janesville,WI,1260 Milton Ave,53545
42.62441,-87.84111,632952,Kenosha,WI,2701 18th St,53140
42.58814,-87.838479,446053,Kenosha,WI,2422 52nd St,53140-5800
42.566321,-87.878813,4029,Kenosha,WI,5901 75th St,53142-3636
44.2596766,-88.3251622,572831,Kimberly,WI,819 Schelfhout Ln,54136
43.7968151,-91.2198361,104733,La Crosse,WI,2402 State Rd,54601
43.796756,-91.219644,858971,La Crosse,WI,2406 State Rd,54601-6155
42.606109,-88.4243701,70020,Lake Geneva,WI,96 E Geneva Sq,53147
44.2791,-88.3183,446065,Little Chute,WI,521 Madison St,54140
43.073887,-89.392693,79101,Madison,WI,409 W Gorham St,53703
43.021147,-89.418815,377547,Madison,WI,3050 Cahill Main,53711
43.0843136,-89.3014032,88060,Madison,WI,4680 Cottage Grove Rd,53716
43.049806,-89.502915,26599,Madison,WI,703 S Gammon Rd,53719
44.089078,-87.672737,34860,Manitowoc,WI,1910 Washington St,54220
45.089461,-87.64953,53108,Marinette,WI,1598 Marinette Ave,54143
44.666232,-90.174221,65163,Marshfield,WI,122 S Central Ave,54449
44.6554811,-90.1805575,680727,Marshfield,WI,110 E 14th St,54449
44.215595,-88.433558,80078,Menasha,WI,898 9th St,54952
44.8722132,-91.9297829,3859,Menomonie,WI,1205 S Broadway St,54751
43.1015,-89.4862,446103,Middleton,WI,2411 Allen Blvd,53562
43.011738,-87.928767,13331,Milwaukee,WI,1338 W Forest Home Ave,53204
43.1429686,-87.9548734,102025,Milwaukee,WI,6918 N Teutonia Ave,53209
43.0752115,-87.8878384,241154,Milwaukee,WI,3139 N Oakland Ave,53211
43.089631,-87.991581,231379,Milwaukee,WI,6327 W Capitol Dr,53216
43.148638,-88.0055927,226599,Milwaukee,WI,7613 W Good Hope Rd,53223
43.1651388,-88.0045304,681004,Milwaukee,WI,8072 N 76th St,53223-3202
43.03558,-88.054214,679444,Milwaukee,WI,11319 W Bluemound Rd,53226
42.9881597,-88.0460714,242957,Milwaukee,WI,10714 W Oklahoma Ave,53227
43.038971,-87.920494,61618,Milwaukee,WI,701 N 7th St,53233
43.03881,-87.921084,840930,Milwaukee,WI,719 W Wisconsin Ave,53233-2410
45.889019,-89.702364,128077,Minocqua,WI,8744 Us-51 N,54548
42.851714,-88.324009,132209,Mukwonago,WI,"920 Greenwald Ct, Ste 200",53149
42.910315,-88.1246483,266672,Muskego,WI,16829 Janesville Rd,53150
44.1809507,-88.4649793,145452,Neenah,WI,415 S Commercial St,54956
44.18326,-88.46452,656855,Neenah,WI,436 S Commercial St,54956
44.402053,-88.7434405,157580,New London,WI,984 N Shawano St,54961
45.102883,-92.534506,292778,New Richmond,WI,1657 Doman Dr,54017
42.9153407,-87.8838621,176958,Oak Creek,WI,2181 E Rawson Ave,53154
